id,title,original_title,overview,tagline,genres,keywords,budget,revenue,popularity,vote_average,vote_count,runtime,release_date,original_language,poster_path,status,type,source,episodes,studios
10775,SKET Dance: Demystifying Special,SKET Dance: Demystifying Special,Special School Shounen 1 episodes,,"[{""name"": ""School""}, {""name"": ""Shounen""}]","[{""name"": ""School""}, {""name"": ""Shounen""}]",,3276,3276.0,7.16,0,,,ja,,Special,Special,,1.0,
309,Akahori Gedou Hour Rabuge,Akahori Gedou Hour Rabuge,TV Comedy Magic Parody 13 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Magic""}, {""name"": ""Parody""}]","[{""name"": ""Comedy""}, {""name"": ""Magic""}, {""name"": ""Parody""}]",,3271,3271.0,6.3,0,,,ja,,TV,TV,,13.0,
19945,Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou,Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou,Special Comedy 5 episodes,,"[{""name"": ""Comedy""}]","[{""name"": ""Comedy""}]",,3265,3265.0,5.78,0,,,ja,,Special,Special,,5.0,
2967,Saishuu Shiken Kujira,Saishuu Shiken Kujira,ONA Comedy Ecchi Mystery School Supernatural 12 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Mystery""}, {""name"": ""School""}, {""name"": ""Supernatural""}]","[{""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Mystery""}, {""name"": ""School""}, {""name"": ""Supernatural""}]",,3264,3264.0,5.26,0,,,ja,,ONA,ONA,,12.0,
2193,Saiunkoku Monogatari Soushuuhen,Saiunkoku Monogatari Soushuuhen,Special Adventure Comedy Drama Fantasy Historical Romance 9 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Historical""}, {""name"": ""Romance""}]","[{""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Historical""}, {""name"": ""Romance""}]",,3263,3263.0,7.41,0,,,ja,,Special,Special,,9.0,
5265,Mega Man,Mega Man,TV Action Adventure Comedy 27 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}]",,3263,3263.0,6.52,0,,,ja,,TV,TV,,27.0,
2517,Eikoku Koi Monogatari Emma: Intermission,Eikoku Koi Monogatari Emma: Intermission,Special Drama Historical Romance Seinen Slice of Life 1 episodes,,"[{""name"": ""Drama""}, {""name"": ""Historical""}, {""name"": ""Romance""}, {""name"": ""Seinen""}, {""name"": ""Slice of Life""}]","[{""name"": ""Drama""}, {""name"": ""Historical""}, {""name"": ""Romance""}, {""name"": ""Seinen""}, {""name"": ""Slice of Life""}]",,3261,3261.0,7.21,0,,,ja,,Special,Special,,1.0,
21671,Keroro,Keroro,TV Comedy Sci-Fi Shounen 23 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}]","[{""name"": ""Comedy""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}]",,3260,3260.0,6.96,0,,,ja,,TV,TV,,23.0,
31789,Oni Chichi: Vacation,Oni Chichi: Vacation,OVA Hentai,,"[{""name"": ""Hentai""}]","[{""name"": ""Hentai""}]",,3259,3259.0,7.28,0,,,ja,,OVA,OVA,,,
13835,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,OVA Action Shoujo 1 episodes,,"[{""name"": ""Action""}, {""name"": ""Shoujo""}]","[{""name"": ""Action""}, {""name"": ""Shoujo""}]",,3259,3259.0,5.12,0,,,ja,,OVA,OVA,,1.0,
2445,Maple Colors,Maple Colors,OVA Hentai 2 episodes,,"[{""name"": ""Hentai""}]","[{""name"": ""Hentai""}]",,3258,3258.0,6.49,0,,,ja,,OVA,OVA,,2.0,
2868,Kazama Mana,Kazama Mana,OVA Hentai 1 episodes,,"[{""name"": ""Hentai""}]","[{""name"": ""Hentai""}]",,3252,3252.0,6.36,0,,,ja,,OVA,OVA,,1.0,
33011,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku,ONA Comedy Fantasy Parody 12 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Parody""}]","[{""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Parody""}]",,3251,3251.0,5.99,0,,,ja,,ONA,ONA,,12.0,
13137,Itsuka Tenma no Kuro Usagi Special,Itsuka Tenma no Kuro Usagi Special,Special Comedy Ecchi 1 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Ecchi""}]","[{""name"": ""Comedy""}, {""name"": ""Ecchi""}]",,3251,3251.0,6.52,0,,,ja,,Special,Special,,1.0,
1433,Lupin III: Babylon no Ougon Densetsu,Lupin III: Babylon no Ougon Densetsu,Movie Action Adventure Comedy Shounen 1 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Shounen""}]",,3251,3251.0,6.82,0,,,ja,,Movie,Movie,,1.0,
32086,Blame! Movie,Blame! Movie,Movie Action Drama Mecha Psychological Sci-Fi Seinen,,"[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Mecha""}, {""name"": ""Psychological""}, {""name"": ""Sci-Fi""}, {""name"": ""Seinen""}]","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Mecha""}, {""name"": ""Psychological""}, {""name"": ""Sci-Fi""}, {""name"": ""Seinen""}]",,3251,3251.0,0.0,0,,,ja,,Movie,Movie,,,
7268,Diabolus: Kikoku,Diabolus: Kikoku,OVA Hentai 2 episodes,,"[{""name"": ""Hentai""}]","[{""name"": ""Hentai""}]",,3250,3250.0,6.36,0,,,ja,,OVA,OVA,,2.0,
33803,Sengoku Choujuu Giga,Sengoku Choujuu Giga,TV Demons Historical Supernatural 26 episodes,,"[{""name"": ""Demons""}, {""name"": ""Historical""}, {""name"": ""Supernatural""}]","[{""name"": ""Demons""}, {""name"": ""Historical""}, {""name"": ""Supernatural""}]",,3248,3248.0,5.56,0,,,ja,,TV,TV,,26.0,
301,Cinderella Boy,Cinderella Boy,TV Action Adventure Comedy Mystery 13 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Mystery""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Mystery""}]",,3246,3246.0,6.38,0,,,ja,,TV,TV,,13.0,
1645,Harlock Saga: Nibelung no Yubiwa,Harlock Saga: Nibelung no Yubiwa,OVA Action Adventure Drama Sci-Fi Seinen Space 6 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Sci-Fi""}, {""name"": ""Seinen""}, {""name"": ""Space""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Sci-Fi""}, {""name"": ""Seinen""}, {""name"": ""Space""}]",,3244,3244.0,6.91,0,,,ja,,OVA,OVA,,6.0,
1413,Lupin III: Alcatraz Connection,Lupin III: Alcatraz Connection,Special Action Adventure Comedy Shounen 1 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Shounen""}]",,3242,3242.0,7.29,0,,,ja,,Special,Special,,1.0,
15785,Inazuma Eleven Go vs. Danball Senki W Movie,Inazuma Eleven Go vs. Danball Senki W Movie,Movie Action Kids Mecha Sports 1 episodes,,"[{""name"": ""Action""}, {""name"": ""Kids""}, {""name"": ""Mecha""}, {""name"": ""Sports""}]","[{""name"": ""Action""}, {""name"": ""Kids""}, {""name"": ""Mecha""}, {""name"": ""Sports""}]",,3239,3239.0,7.34,0,,,ja,,Movie,Movie,,1.0,
2960,Kininaru Roommate,Kininaru Roommate,OVA Hentai 2 episodes,,"[{""name"": ""Hentai""}]","[{""name"": ""Hentai""}]",,3237,3237.0,6.66,0,,,ja,,OVA,OVA,,2.0,
1415,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,Special Action Adventure Comedy Shounen 1 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Shounen""}]",,3235,3235.0,7.03,0,,,ja,,Special,Special,,1.0,
31344,K: Missing Kings - Manner Movie,K: Missing Kings - Manner Movie,Movie Comedy 1 episodes,,"[{""name"": ""Comedy""}]","[{""name"": ""Comedy""}]",,3235,3235.0,6.72,0,,,ja,,Movie,Movie,,1.0,
9630,Mini Sengoku Basara Two: Tsukiyo no Katakura-kun,Mini Sengoku Basara Two: Tsukiyo no Katakura-kun,Special Comedy Historical 7 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Historical""}]","[{""name"": ""Comedy""}, {""name"": ""Historical""}]",,3232,3232.0,7.03,0,,,ja,,Special,Special,,7.0,
2617,Ghiblies,Ghiblies,Special Comedy 2 episodes,,"[{""name"": ""Comedy""}]","[{""name"": ""Comedy""}]",,3230,3230.0,6.63,0,,,ja,,Special,Special,,2.0,
22733,Dragon Collection,Dragon Collection,TV Fantasy Shounen 51 episodes,,"[{""name"": ""Fantasy""}, {""name"": ""Shounen""}]","[{""name"": ""Fantasy""}, {""name"": ""Shounen""}]",,3229,3229.0,6.39,0,,,ja,,TV,TV,,51.0,
1796,Dirty Pair: The Movie,Dirty Pair: The Movie,Movie Adventure Comedy Police Sci-Fi 1 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Police""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Police""}, {""name"": ""Sci-Fi""}]",,3227,3227.0,7.19,0,,,ja,,Movie,Movie,,1.0,
2713,Rockman.EXE Beast+,Rockman.EXE Beast+,TV Action Adventure Game Mecha Sci-Fi Shounen 26 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Game""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Game""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}]",,3224,3224.0,7.11,0,,,ja,,TV,TV,,26.0,
3218,Gensoumaden Saiyuuki OVA,Gensoumaden Saiyuuki OVA,OVA Adventure Shounen Supernatural 2 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Shounen""}, {""name"": ""Supernatural""}]","[{""name"": ""Adventure""}, {""name"": ""Shounen""}, {""name"": ""Supernatural""}]",,3223,3223.0,7.31,0,,,ja,,OVA,OVA,,2.0,
31049,Beyblade Burst,Beyblade Burst,TV Action Adventure Sci-Fi Shounen Sports,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}, {""name"": ""Sports""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}, {""name"": ""Sports""}]",,3221,3221.0,6.31,0,,,ja,,TV,TV,,,
22377,Wonder Momo,Wonder Momo,ONA Action Game Martial Arts School 5 episodes,,"[{""name"": ""Action""}, {""name"": ""Game""}, {""name"": ""Martial Arts""}, {""name"": ""School""}]","[{""name"": ""Action""}, {""name"": ""Game""}, {""name"": ""Martial Arts""}, {""name"": ""School""}]",,3218,3218.0,3.9,0,,,ja,,ONA,ONA,,5.0,
3448,Mad★Bull 34,Mad★Bull 34,OVA Action Police 4 episodes,,"[{""name"": ""Action""}, {""name"": ""Police""}]","[{""name"": ""Action""}, {""name"": ""Police""}]",,3216,3216.0,6.34,0,,,ja,,OVA,OVA,,4.0,
30829,Love Live! School Idol Project 2nd Season Recap,Love Live! School Idol Project 2nd Season Recap,OVA Music School Slice of Life 1 episodes,,"[{""name"": ""Music""}, {""name"": ""School""}, {""name"": ""Slice of Life""}]","[{""name"": ""Music""}, {""name"": ""School""}, {""name"": ""Slice of Life""}]",,3213,3213.0,7.5,0,,,ja,,OVA,OVA,,1.0,
679,Shadow Skill (1996),Shadow Skill (1996),OVA Adventure Drama Fantasy Shounen 3 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Shounen""}]","[{""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Shounen""}]",,3210,3210.0,6.75,0,,,ja,,OVA,OVA,,3.0,
3991,Mahou Shoujo-tai Arusu the Adventure,Mahou Shoujo-tai Arusu the Adventure,OVA Adventure Comedy Fantasy Magic 6 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Magic""}]","[{""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Magic""}]",,3208,3208.0,6.94,0,,,ja,,OVA,OVA,,6.0,
25801,Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,OVA Drama Josei 2 episodes,,"[{""name"": ""Drama""}, {""name"": ""Josei""}]","[{""name"": ""Drama""}, {""name"": ""Josei""}]",,3208,3208.0,7.6,0,,,ja,,OVA,OVA,,2.0,
1597,Panyo Panyo Di Gi Charat,Panyo Panyo Di Gi Charat,TV Comedy 48 episodes,,"[{""name"": ""Comedy""}]","[{""name"": ""Comedy""}]",,3207,3207.0,6.89,0,,,ja,,TV,TV,,48.0,
1910,Master Keaton OVA,Master Keaton OVA,OVA Adventure Mystery 15 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Mystery""}]","[{""name"": ""Adventure""}, {""name"": ""Mystery""}]",,3205,3205.0,7.91,0,,,ja,,OVA,OVA,,15.0,
965,Yoshinaga-san&#039;chi no Gargoyle,Yoshinaga-san&#039;chi no Gargoyle,TV Comedy Fantasy Slice of Life 13 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""Fantasy""}, {""name"": ""Slice of Life""}]",,3204,3204.0,6.9,0,,,ja,,TV,TV,,13.0,
1596,Arcade Gamer Fubuki,Arcade Gamer Fubuki,OVA Action Comedy Ecchi Parody Shounen Sports Super Power 4 episodes,,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Parody""}, {""name"": ""Shounen""}, {""name"": ""Sports""}, {""name"": ""Super Power""}]","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Parody""}, {""name"": ""Shounen""}, {""name"": ""Sports""}, {""name"": ""Super Power""}]",,3201,3201.0,5.41,0,,,ja,,OVA,OVA,,4.0,
1069,Chou Denji Machine Voltes V,Chou Denji Machine Voltes V,TV Action Adventure Drama Mecha Sci-Fi Shounen 40 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}, {""name"": ""Shounen""}]",,3201,3201.0,7.54,0,,,ja,,TV,TV,,40.0,
2447,Chibo,Chibo,OVA Hentai 2 episodes,,"[{""name"": ""Hentai""}]","[{""name"": ""Hentai""}]",,3195,3195.0,6.18,0,,,ja,,OVA,OVA,,2.0,
30826,Suzakinishi the Animation,Suzakinishi the Animation,TV Comedy Slice of Life 12 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""Slice of Life""}]",,3190,3190.0,5.64,0,,,ja,,TV,TV,,12.0,
16474,Soushisouai Note The Animation,Soushisouai Note The Animation,OVA Hentai 2 episodes,,"[{""name"": ""Hentai""}]","[{""name"": ""Hentai""}]",,3189,3189.0,7.28,0,,,ja,,OVA,OVA,,2.0,
3222,Kiddy Grade: Maelstrom,Kiddy Grade: Maelstrom,Movie Action Mecha Sci-Fi Super Power 1 episodes,,"[{""name"": ""Action""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}, {""name"": ""Super Power""}]","[{""name"": ""Action""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}, {""name"": ""Super Power""}]",,3189,3189.0,7.33,0,,,ja,,Movie,Movie,,1.0,
1057,Ippatsu Kiki Musume,Ippatsu Kiki Musume,TV Action Comedy Ecchi 16 episodes,,"[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}]","[{""name"": ""Action""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}]",,3188,3188.0,6.44,0,,,ja,,TV,TV,,16.0,
2907,Cyborg Kuro-chan,Cyborg Kuro-chan,TV Comedy Sci-Fi 66 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Comedy""}, {""name"": ""Sci-Fi""}]",,3188,3188.0,7.18,0,,,ja,,TV,TV,,66.0,
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,Tamayura: Sotsugyou Shashin Part 4 - Ashita,Movie Comedy Drama Slice of Life 1 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Slice of Life""}]","[{""name"": ""Comedy""}, {""name"": ""Drama""}, {""name"": ""Slice of Life""}]",,3187,3187.0,8.1,0,,,ja,,Movie,Movie,,1.0,
2293,Kyoushoku Soukou Guyver,Kyoushoku Soukou Guyver,Movie Action Horror Sci-Fi Super Power 1 episodes,,"[{""name"": ""Action""}, {""name"": ""Horror""}, {""name"": ""Sci-Fi""}, {""name"": ""Super Power""}]","[{""name"": ""Action""}, {""name"": ""Horror""}, {""name"": ""Sci-Fi""}, {""name"": ""Super Power""}]",,3185,3185.0,6.49,0,,,ja,,Movie,Movie,,1.0,
2524,Jungle de Ikou!,Jungle de Ikou!,OVA Action Adventure Comedy Ecchi Magic 3 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Magic""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Magic""}]",,3185,3185.0,5.68,0,,,ja,,OVA,OVA,,3.0,
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,Special Action Adventure Comedy Shounen 1 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Shounen""}]",,3183,3183.0,7.28,0,,,ja,,Special,Special,,1.0,
14989,Chousoku Henkei Gyrozetter,Chousoku Henkei Gyrozetter,TV Action Cars Mecha Shounen 51 episodes,,"[{""name"": ""Action""}, {""name"": ""Cars""}, {""name"": ""Mecha""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Cars""}, {""name"": ""Mecha""}, {""name"": ""Shounen""}]",,3183,3183.0,6.58,0,,,ja,,TV,TV,,51.0,
1343,Violence Jack: Hell&#039;s Wind-hen,Violence Jack: Hell&#039;s Wind-hen,OVA Action Drama Horror 1 episodes,,"[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Horror""}]","[{""name"": ""Action""}, {""name"": ""Drama""}, {""name"": ""Horror""}]",,3182,3182.0,5.68,0,,,ja,,OVA,OVA,,1.0,
2138,Kage (OVA),Kage (OVA),OVA Action Hentai Historical Martial Arts 4 episodes,,"[{""name"": ""Action""}, {""name"": ""Hentai""}, {""name"": ""Historical""}, {""name"": ""Martial Arts""}]","[{""name"": ""Action""}, {""name"": ""Hentai""}, {""name"": ""Historical""}, {""name"": ""Martial Arts""}]",,3176,3176.0,6.47,0,,,ja,,OVA,OVA,,4.0,
21427,Minna Atsumare! Falcom Gakuen,Minna Atsumare! Falcom Gakuen,TV Comedy Parody School Seinen 13 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Parody""}, {""name"": ""School""}, {""name"": ""Seinen""}]","[{""name"": ""Comedy""}, {""name"": ""Parody""}, {""name"": ""School""}, {""name"": ""Seinen""}]",,3175,3175.0,5.83,0,,,ja,,TV,TV,,13.0,
1373,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,Special Drama 4 episodes,,"[{""name"": ""Drama""}]","[{""name"": ""Drama""}]",,3174,3174.0,7.45,0,,,ja,,Special,Special,,4.0,
3223,Kiddy Grade: Truth Dawn,Kiddy Grade: Truth Dawn,Movie Action Mecha Sci-Fi Super Power 1 episodes,,"[{""name"": ""Action""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}, {""name"": ""Super Power""}]","[{""name"": ""Action""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}, {""name"": ""Super Power""}]",,3174,3174.0,7.34,0,,,ja,,Movie,Movie,,1.0,
2883,Iyashite Agerun Saiyuuki,Iyashite Agerun Saiyuuki,OVA Hentai Parody 1 episodes,,"[{""name"": ""Hentai""}, {""name"": ""Parody""}]","[{""name"": ""Hentai""}, {""name"": ""Parody""}]",,3165,3165.0,6.49,0,,,ja,,OVA,OVA,,1.0,
30223,Shishou Series,Shishou Series,TV Horror School Seinen Supernatural,,"[{""name"": ""Horror""}, {""name"": ""School""}, {""name"": ""Seinen""}, {""name"": ""Supernatural""}]","[{""name"": ""Horror""}, {""name"": ""School""}, {""name"": ""Seinen""}, {""name"": ""Supernatural""}]",,3165,3165.0,0.0,0,,,ja,,TV,TV,,,
3005,Shadow Skill,Shadow Skill,OVA Adventure Drama Fantasy Shounen 1 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Shounen""}]","[{""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}, {""name"": ""Shounen""}]",,3164,3164.0,6.8,0,,,ja,,OVA,OVA,,1.0,
10949,Ghost in the Shell: Stand Alone Complex - Tachikoma no Hibi Fan Disc,Ghost in the Shell: Stand Alone Complex - Tachikoma no Hibi Fan Disc,Special Comedy Mecha Sci-Fi 3 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Comedy""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}]",,3159,3159.0,6.73,0,,,ja,,Special,Special,,3.0,
3829,Anne no Nikki,Anne no Nikki,Movie Drama Historical 1 episodes,,"[{""name"": ""Drama""}, {""name"": ""Historical""}]","[{""name"": ""Drama""}, {""name"": ""Historical""}]",,3159,3159.0,7.08,0,,,ja,,Movie,Movie,,1.0,
34008,Days OVA,Days OVA,OVA School Shounen Sports 2 episodes,,"[{""name"": ""School""}, {""name"": ""Shounen""}, {""name"": ""Sports""}]","[{""name"": ""School""}, {""name"": ""Shounen""}, {""name"": ""Sports""}]",,3156,3156.0,0.0,0,,,ja,,OVA,OVA,,2.0,
3889,Junk Boy,Junk Boy,OVA Comedy Ecchi Romance 1 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Romance""}]","[{""name"": ""Comedy""}, {""name"": ""Ecchi""}, {""name"": ""Romance""}]",,3156,3156.0,6.25,0,,,ja,,OVA,OVA,,1.0,
12725,Initial D: Project D to the Next Stage - Project D e Mukete,Initial D: Project D to the Next Stage - Project D e Mukete,Special Action Cars Drama Seinen Sports 1 episodes,,"[{""name"": ""Action""}, {""name"": ""Cars""}, {""name"": ""Drama""}, {""name"": ""Seinen""}, {""name"": ""Sports""}]","[{""name"": ""Action""}, {""name"": ""Cars""}, {""name"": ""Drama""}, {""name"": ""Seinen""}, {""name"": ""Sports""}]",,3150,3150.0,7.69,0,,,ja,,Special,Special,,1.0,
1437,Lupin III: Honoo no Kioku - Tokyo Crisis,Lupin III: Honoo no Kioku - Tokyo Crisis,Special Action Adventure Comedy Mystery Shounen 1 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Mystery""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Mystery""}, {""name"": ""Shounen""}]",,3138,3138.0,7.34,0,,,ja,,Special,Special,,1.0,
1439,Lupin III: Walther P-38,Lupin III: Walther P-38,Special Action Adventure Comedy Mystery Shounen 1 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Mystery""}, {""name"": ""Shounen""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Comedy""}, {""name"": ""Mystery""}, {""name"": ""Shounen""}]",,3134,3134.0,7.47,0,,,ja,,Special,Special,,1.0,
503,Eien no Aselia,Eien no Aselia,OVA Adventure Drama Fantasy 2 episodes,,"[{""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}]","[{""name"": ""Adventure""}, {""name"": ""Drama""}, {""name"": ""Fantasy""}]",,3132,3132.0,5.67,0,,,ja,,OVA,OVA,,2.0,
2291,Tatakae!! Iczer-1,Tatakae!! Iczer-1,OVA Action Adventure Ecchi Mecha Sci-Fi 3 episodes,,"[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Ecchi""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Action""}, {""name"": ""Adventure""}, {""name"": ""Ecchi""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}]",,3126,3126.0,6.16,0,,,ja,,OVA,OVA,,3.0,
3940,Oshiete Re: Maid,Oshiete Re: Maid,OVA Hentai 2 episodes,,"[{""name"": ""Hentai""}]","[{""name"": ""Hentai""}]",,3126,3126.0,6.73,0,,,ja,,OVA,OVA,,2.0,
10799,Chime,Chime,Music Music 1 episodes,,"[{""name"": ""Music""}]","[{""name"": ""Music""}]",,3125,3125.0,6.09,0,,,ja,,Music,Music,,1.0,
11349,Soredemo Tsuma wo Aishiteru,Soredemo Tsuma wo Aishiteru,OVA Hentai 3 episodes,,"[{""name"": ""Hentai""}]","[{""name"": ""Hentai""}]",,3122,3122.0,6.54,0,,,ja,,OVA,OVA,,3.0,
10950,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,Special Comedy Mecha Sci-Fi 3 episodes,,"[{""name"": ""Comedy""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}]","[{""name"": ""Comedy""}, {""name"": ""Mecha""}, {""name"": ""Sci-Fi""}]",,3121,3121.0,7.07,0,,,ja,,Special,Special,,3.0,
